ID,Company,Count,Address,City,County,State,Zip,Manager,"Recent Activity"
59587,"Parks Chevrolet Huntersville",1,"Parks Chevy Dealership",Huntersville,"Mecklenburg County",NC,28078,,2022-06-10T15:52:18+00:00
142745,"Vision Capital & Management",1,"108 S Main St",Davidson,"Mecklenburg County",NC,28036,"Jacob Withers",2022-06-10T15:47:29+00:00
143422,"Partners BHM",1,"901 S New Hope Rd",Gastonia,"Gaston County",NC,28054,"Jacob Withers",2022-06-10T15:46:26+00:00
24565,"Versico Roofing Systems",4,"PO Box 1289",Carlisle,"Cumberland County",PA,17013,,2022-06-10T15:43:59+00:00
147540,"Hamilton Management",2,"4944 Parkway Plaza Blvd",Charlotte,"Mecklenburg County",NC,28217,"John Hedrick",2022-05-31T19:29:37+00:00
148853,"Campbell Construction",1,"461 River Crest Ct",Mukwonago,"Waukesha County",WI,53149,"Brandon Runyan",2022-05-27T15:17:35+00:00
24417,"RRK Associates, LtD",6,"900 Tri State Parkway",Gurnee,"Lake County",IL,60031,,2022-05-27T15:02:16+00:00
148788,"PS Home Imorovements",1,"9256 Highland Creek Pkwy",Charlotte,"Mecklenburg County",NC,28269,"John Hedrick",2022-05-27T12:50:23+00:00
23761,"Aleandri Group Inc",1,"1704 East Boulevard",Charlotte,"Mecklenburg County",NC,28203,,2022-05-27T12:27:18+00:00
148746,"Uwharrie Bank",0,"167 N 2nd St",Albemarle,"Stanly County",NC,28001,,2022-05-26T18:48:00+00:00
148238,"Go Pro Motorplex",1,"130 Motorplex Dr",Mooresville,"Iredell County",NC,28115,,2022-05-26T13:16:16+00:00
148647,"Plastics Advance Research Tech",0,"1427 Old North Main St",Clover,"York County",SC,29710,"Jacob Withers",2022-05-26T13:14:47+00:00
148432,"Trac Plastics, Inc.",1,"P.O. Box 12547",Gastonia,,NC,28053,,2022-05-26T13:14:15+00:00
148392,Jameson,0,"1451 Old North Main St",Clover,"York County",SC,29710,,2022-05-26T13:00:08+00:00
24449,"Service Experts",3,"8349 Arrowridge Boulevard",Charlotte,"Mecklenburg County",NC,28273,,2022-05-25T16:10:42+00:00
23977,"Divaris Real Estate",0,"2907 Providence Road",Charlotte,"Mecklenburg County",NC,28211,"Jacob Withers",2022-05-25T15:34:35+00:00
148400,"AB Carter Inc.",0,"P.O. Box 518",Gastonia,,NC,28053,,2022-05-24T18:31:22+00:00
148315,"The Dubs Company",1,"1699 E Chicago St",Elgin,"Cook County",IL,60120,,2022-05-24T14:47:09+00:00
148249,"HMS Motorsport",0,"119 Bevan Dr",Mooresville,"Iredell County",NC,28115,,2022-05-23T20:07:59+00:00
148246,"Rimz One",0,"2550 Charlotte Hwy",Mooresville,"Iredell County",NC,28117,,2022-05-23T20:05:29+00:00
148244,"Town of Mooresville - Public Works",0,"2523 Charlotte Hwy",Mooresville,"Iredell County",NC,28117,,2022-05-23T20:01:19+00:00
148242,KBM,0,"351 Mazeppa Rd",Mooresville,"Iredell County",NC,28115,,2022-05-23T19:56:07+00:00
148241,MTi,0,"160 Bevan Dr",Mooresville,"Iredell County",NC,28115,,2022-05-23T19:53:34+00:00
113467,"ADC Holdings",1,"5615 Glenkirk Rd",Charlotte,"Mecklenburg County",NC,28210,"John Hedrick",2022-05-23T19:49:07+00:00
74912,"Friendly Avenue Baptist Church",1,"4800 W Friendly Ave",Greensboro,"Guilford County",NC,27410,"Mike Kennedy",2022-05-23T15:06:32+00:00
44132,"Taylor Enterprises",1,"7201 Old Mt Holly Rd",Charlotte,"Mecklenburg County",NC,28214,"Dan Davis",2022-05-20T16:06:48+00:00
24490,"St. Charles Borromeo Catholic Church",1,"728 West Union Street",Morganton,"Burke County",NC,28655,,2022-05-20T12:20:02+00:00
143496,"SC Dept. Parks , Recreation & Tourism",1,"1205 Pendleton St",Columbia,"Richland County",SC,29201,"Chris Gore",2022-05-19T20:04:41+00:00
147456,"Imperial Brown INC.",1,"209 long meadow Dr",Salisbury,,NC,28417,"Jacob Withers",2022-05-19T17:40:40+00:00
74341,"84 Lumber",1,"6000 Rozzelles Ferry Rd",Charlotte,"Mecklenburg County",NC,28214,"Dan Davis",2022-05-17T17:58:12+00:00
146455,"Morrison Brothers",1,"303 Bleachery Ct NW",Concord,"Cabarrus County",NC,28025,"Mike Kennedy",2022-05-13T15:49:10+00:00
142889,Cimco,1,"2502 Commercial Park Dr",Mobile,"Mobile County",AL,36606,"John Hedrick",2022-05-13T13:55:51+00:00
24213,"Lillibridge Healthcare Services",2,"3535 Randolph Rd",Charlotte,"Mecklenburg County",NC,28211,,2022-05-13T12:28:42+00:00
73463,"Mark Tremblay Residence",1,"511 Zackery Ln","Fort Mill","York County",SC,29708,"Mike Kennedy",2022-05-12T23:22:55+00:00
146653,"Forcon-Bongiorno, Inc.",1,,Matthews,,"North Carolina",28106,"Mike Pienkosz",2022-05-12T14:41:51+00:00
146604,"Wilson Kibler",0,"111 Laurel St",Columbia,,SC,29201,"Jacob Withers",2022-05-12T11:56:47+00:00
24057,GAF,24,"1 Campus Drive",Parsippany,"Morris County",NJ,07054,"Dan Davis",2022-05-11T18:39:29+00:00
23806,"BC Wood Properties",1,"321 Henry Street",Lexington,"Fayette County",KY,40508,"Dan Davis",2022-05-11T18:17:02+00:00
36300,"Quality Investment Group",2,"516 River Hwy",Mooresville,"Iredell County",NC,28117,"Jacob Withers",2022-05-09T18:52:22+00:00
54978,"Western Piedmont Community College",3,"1001 Burkemont Ave",Morganton,"Burke County",NC,28655,"Mike Pienkosz",2022-05-09T18:51:59+00:00
138638,"Zanitch Residence",1,"16103 Boyd Cove Ln",Charlotte,"Mecklenburg County",NC,28278,"Rich Kryhoski",2022-05-09T14:16:09+00:00
118389,"Lenox Development",1,"102 Hidden Pastures Dr",Cramerton,"Gaston County",NC,28032,"John Hedrick",2022-05-06T13:22:34+00:00
143088,"City of Reidsville",1,"230 W Morehead St",Reidsville,"Rockingham County",NC,27320,"Mike Pienkosz",2022-05-06T13:11:32+00:00
135412,"SC Dept of Admin - Div of Fac. Mgmt. & Prop. Svcs.",1,"921 Main St",Columbia,"Richland County",SC,29201,"Brandon Runyan",2022-05-06T13:05:48+00:00
122254,Accesso,3,"8505 IBM Dr",Charlotte,"Mecklenburg County",NC,28262,"John Hedrick",2022-05-06T12:53:23+00:00
135432,"Monroe Exec Airport",1,"3900 Paul J Helms Dr",Monroe,"Union County",NC,28110,"John Hedrick",2022-05-06T11:58:39+00:00
138331,"Energy Link",2,"60 N Market St",Asheville,"Buncombe County",NC,28801,"Mike Pienkosz",2022-05-05T19:21:59+00:00
142869,"ServPro of Rock Hill, York County",1,"3356 NC-51","Fort Mill","York County",SC,29715,"Jacob Withers",2022-05-04T20:26:41+00:00
24555,"United Mechanical Corporation",4,"2811 Central Avenue",Charlotte,"Mecklenburg County",NC,28205,"Jacob Withers",2022-05-04T17:53:55+00:00
24230,"LZLY Enterprises LLC",2,"11 Glenwood Drive","Great Neck","Nassau County",NY,11021,"John Hedrick",2022-05-04T12:48:18+00:00
142705,"The Tuttle Company",1,"300 Technology Center Way","Rock Hill",,SC,29730,"Jacob Withers",2022-05-03T16:24:21+00:00
24181,"Katsanos Family",3,"10010 Reniston Drive",Charlotte,"Mecklenburg County",NC,28210,"John Hedrick",2022-05-03T14:06:24+00:00
117725,"Anthony Corporation LLC",1,"800 Valley Plaza","Johnson City","Broome County",NY,13790,"Jacob Withers",2022-05-03T14:05:08+00:00
122355,Autec,1,"2500 W Front St",Statesville,"Iredell County",NC,28677,"John Hedrick",2022-05-03T12:53:47+00:00
24123,"Holy Comforter Episcopal Church",2,"2701 Park Road",Charlotte,"Mecklenburg County",NC,28209,"John Hedrick (FCS)",2022-04-27T19:07:09+00:00
23849,"CAP Investment Properties, LLC",2,"15150 Sapphire Hill Lane",Charlotte,"Mecklenburg County",NC,28277,"Dan Davis",2022-04-27T18:23:44+00:00
142712,"Colony Commercial",0,"1200 E Morehead St",Charlotte,"Mecklenburg County",NC,28204,"Mike Kennedy",2022-04-26T13:20:43+00:00
142077,"Mint Museum",0,"500 S Tryon St",Charlotte,"Mecklenburg County",NC,28202,"Dan Davis",2022-04-22T11:12:46+00:00
142016,"Bryan Hospital",1,"220 Faison Dr",Columbia,"Richland County",SC,29203,"Rich Kryhoski",2022-04-21T14:22:15+00:00
24577,"Waypoint Analytical",2,"449 Springbrook Road",Charlotte,"Mecklenburg County",NC,28217,"Jacob Withers",2022-04-19T18:25:44+00:00
61499,"Garney Construction",1,"1333 NW Vivion Road","Kansas City",,MO,64118,,2022-04-19T18:21:29+00:00
61592,"Stewart Perry",4,"4855 Overton Rd",Birmingham,"Jefferson County",AL,35210,"Jacob Withers",2022-04-18T11:58:13+00:00
125936,"Gaston Community Action",5,"223 N Morris St",Gastonia,"Gaston County",NC,28052,"Jacob Withers",2022-04-14T19:08:03+00:00
24453,"Sherman Construction Co,Inc",0,"1330 Piedmont Highway",Piedmont,"Greenville County",SC,29673,,2022-04-14T18:04:01+00:00
136539,"Lantower Luxury Living",1,"2725 Reseda Pl",Charlotte,"Mecklenburg County",NC,28262,"Jacob Withers",2022-04-13T17:29:51+00:00
24075,"Gibsonshire LLC",26,"PO Box 1357",Pineville,"Mecklenburg County",NC,28134,"Jacob Withers",2022-04-11T18:52:18+00:00
112991,"Southern Comfort of the Carolinas",1,"2232 Plastics Dr",Gastonia,"Gaston County",NC,28054,,2022-04-11T18:21:29+00:00
137810,"Facility Consulting Group",1,"147 Dublin Square Rd",Asheboro,"Randolph County",NC,27203,"John Hedrick",2022-04-11T13:11:58+00:00
137275,"PK Management",0,"450 Cabarrus Arms Dr",Kannapolis,"Cabarrus County",NC,28081,"Jacob Withers",2022-04-08T11:49:29+00:00
137319,"Terry's Marina",0,"14131 Pine Harbor Rd",Charlotte,"Mecklenburg County",NC,28278,"Jacob Withers",2022-04-07T14:47:12+00:00
135473,"Monarch Properties",0,"8 N Congress St",York,"York County",SC,29745,"Chris Gore",2022-04-06T19:23:27+00:00
24461,"Simmons Construction",1,"3859 Clouds Road","New Tazewell","Claiborne County",TN,37825,,2022-04-02T19:15:06+00:00
135493,"Cleveland County Schools",6,"866 Poplar Springs Church Rd",Shelby,"Cleveland County",NC,28152,"Mike Kennedy",2022-04-01T16:35:15+00:00
122805,"Watershed Builders",1,"P.O Box 2862 Matthews NC 28106",,,,,"Jacob Withers",2022-04-01T14:29:19+00:00
24276,"Morehead West Luxury Apts",2,"2024 Millerton Avenue",Charlotte,"Mecklenburg County",NC,28208,"Jacob Withers",2022-03-30T16:33:03+00:00
35959,"Nussbaum Automotive Solutions",1,"1932 Jordache Ct",Gastonia,"Gaston County",NC,28052,"John Hedrick",2022-03-30T15:13:53+00:00
66878,"American Tire Distributers",1,"12200 Herbert Wayne Ct",Huntersville,"Mecklenburg County",NC,28078,"Jacob Withers",2022-03-28T14:19:20+00:00
112700,"Possehl Connector Services",1,"445 Bryant Blvd","Rock Hill","York County",SC,29732,"Jacob Withers",2022-03-22T15:00:23+00:00
125808,"Cayce Mechanical Contractors",0,"307 Dooley Rd",Lexington,"Lexington County",SC,29073,"Jacob Withers",2022-03-21T13:34:37+00:00
125799,"131 Main Restaurants",0,"9609 Bailey Rd Suite 247",Cornelius,"Mecklenburg County",NC,28031,"Jacob Withers",2022-03-21T12:37:22+00:00
125798,"Dick Smith Paint & Body Shop",0,"3650 Fernandina Rd",Columbia,"Lexington County",SC,29210,"Jacob Withers",2022-03-21T12:32:24+00:00
125797,"Camping World Columbia",0,"3634 Fernandina Rd",Columbia,"Lexington County",SC,29210,"Jacob Withers",2022-03-21T12:29:54+00:00
125796,"Dilmar Oil Company",0,"1959 Bluff Rd",Columbia,"Richland County",SC,29201,"Jacob Withers",2022-03-21T12:26:41+00:00
70018,"PW Cambell Contracting Company",1,"109 Zeta Drive",Pittsburgh,,PA,15238,,2022-03-18T20:11:17+00:00
125772,"K W Beverage",0,"825 Bluff Rd",Columbia,"Richland County",SC,29201,"Mike Kennedy",2022-03-18T18:42:59+00:00
125771,"Rainbow International Restoration",0,"450 E Boundary St",Chapin,"Lexington County",SC,29036,"Mike Kennedy",2022-03-18T18:32:20+00:00
125770,"Community Assoc Manag. Services- CAMS-Columbia",0,"508 Hampton St",Columbia,"Richland County",SC,29201,"Mike Kennedy",2022-03-18T18:30:25+00:00
125769,ISSI,1,"804 St Julian Pl",Columbia,"Richland County",SC,29204,"Mike Kennedy",2022-03-18T18:26:39+00:00
125766,"LaVie Southpark",1,"5725 Carnegie Blvd",Charlotte,"Mecklenburg County",NC,28209,"Mike Kennedy",2022-03-18T18:19:24+00:00
125452,"Palmetto State Armory",0,"3760 Fernandina Rd",Columbia,"Lexington County",SC,29210,"Jacob Withers",2022-03-16T21:44:47+00:00
118840,"Holder Properties",0,"1221 Main St",Columbia,"Richland County",SC,29201,"Jacob Withers",2022-03-16T21:42:13+00:00
23763,"All Nations Church",1,"360 Hammond Road","Fort Mill","York County",SC,29715,"Jacob Withers",2022-03-16T19:35:36+00:00
23774,"Appalachian State Univeristy",4,"265 Dale Street",Boone,"Watauga County",NC,28607,"John Hedrick (FCS)",2022-03-14T18:43:12+00:00
66375,"Airo Mechanical",1,"131 Summerville Dr",Mooresville,"Iredell County",NC,28115,"John Hedrick",2022-03-13T19:27:53+00:00
86356,"WHC Construction, INC",1,"16200 Henry Lane",Huntersville,,"North Carolina",28078,"Jacob Withers",2022-03-13T18:25:22+00:00
122940,"JP Ross Skylights",1,"2333 Lucena St",Charlotte,"Mecklenburg County",NC,28206,,2022-03-11T13:17:48+00:00
122333,"So-Car Properties",1,"379 Central Dr NW",Concord,"Cabarrus County",NC,28027,"Mike Kennedy",2022-03-10T15:05:14+00:00
23838,"Burrow & Welchel Orthodontics",1,"2711 Randolph Road",Charlotte,"Mecklenburg County",NC,28207,"Jacob Withers",2022-03-09T22:15:13+00:00
117842,"Rowan County",2,"130 W Innes St",Salisbury,"Rowan County",NC,28144,,2022-03-09T21:06:27+00:00
23783,Atcom,1,"PO Box 13476","Research Triangle Park","Durham County",NC,27709,"Dan Davis",2022-03-09T12:51:21+00:00
24079,"GMX Dry Dog",1,"3014 Chamber Drive",Monroe,"Union County",NC,28110,,2022-03-08T16:56:05+00:00
25274,"LC Tyson Construction, Inc.",1,"2593 W Roosevelt Blvd",Monroe,"Union County",NC,28110,,2022-03-08T16:31:41+00:00
23745,"ABM Company",17,"Attn: AP Department","Sugar Land","Fort Bend County",TX,77478,,2022-03-08T15:13:42+00:00
70471,"KW Commercial",4,"3430 Toringdon Way",Charlotte,"Mecklenburg County",NC,28277,"John Hedrick",2022-03-08T13:07:15+00:00
23905,"CIP Real Estate",3,"3801 Beam Rd",Charlotte,"Mecklenburg County",NC,28217,"Jacob Withers",2022-03-04T14:55:51+00:00
25546,"Alpha IWP",2,"3032 Stewart Creek Blvd",Charlotte,"Mecklenburg County",NC,28216,,2022-03-01T18:45:05+00:00
118936,"Rock On Properties",1,"8870 N Himes Ave",Tampa,"Hillsborough County",FL,33614,"Jacob Withers",2022-03-01T18:27:08+00:00
23924,"Concorde Construction",3,"8809 Lennox Pointe Dr.",Charlotte,"Mecklenburg County",XX,28273,"Mike Pienkosz",2022-02-28T18:28:44+00:00
23793,"Bakis and Associates",3,"6600 Rocky Falls Road",Charlotte,"Mecklenburg County",NC,28211,"John Hedrick",2022-02-28T12:59:07+00:00
122291,"Starhagen Aerospace",1,"333 Oates Rd",Mooresville,"Iredell County",NC,28117,"Mike Kennedy",2022-02-25T20:04:46+00:00
119188,"Piedmont Town Center HOA",1,"3625 Piedmont Row Dr",Charlotte,"Mecklenburg County",NC,28210,"Dan Davis",2022-02-23T18:27:23+00:00
119211,"Capitol Places",1,"1350 Main St",Columbia,"Richland County",SC,29201,"Mike Kennedy",2022-02-23T17:18:33+00:00
119209,"DS Smith",1,Packaging,Columbia,"Lexington County",SC,29210,"Mike Kennedy",2022-02-23T16:22:55+00:00
119191,"Public Storage",1,"1305 Rosewood Dr",Columbia,"Richland County",SC,29201,"John Hedrick",2022-02-23T12:57:32+00:00
119162,"Kirk Commercial Construction",0,,Columbia,,SC,,"John Hedrick",2022-02-22T19:24:16+00:00
119168,"Nilson Van Storage",0,"6821 N Main St",Columbia,"Richland County",SC,29203,"John Hedrick",2022-02-22T19:21:14+00:00
119167,"Double Tree",1,"2100 Bush River Rd",Columbia,"Lexington County",SC,29210,"John Hedrick",2022-02-22T19:16:08+00:00
119165,"Buchanan Construction Services",0,,Columbia,,SC,29260,"John Hedrick",2022-02-22T19:08:36+00:00
119164,Firestone,1,"1738 Gervais St",Columbia,"Richland County",SC,29201,"John Hedrick",2022-02-22T19:04:30+00:00
119134,"Maverick Building",1,,Charlotte,"Mecklenburg County",NC,28216,"John Hedrick",2022-02-22T16:18:39+00:00
119099,"Blackstone mechanical",0,"1841 Shop Rd",Columbia,"Richland County",SC,29201,"Mike Kennedy",2022-02-21T21:19:32+00:00
119098,"Chatham Steel",1,Shop,Columbia,"Richland County",SC,29201,"Mike Kennedy",2022-02-21T21:14:48+00:00
118841,"Lindau Chemicals INC",0,"731 Rosewood Dr",Columbia,"Richland County",SC,29201,"Jacob Withers",2022-02-17T15:58:27+00:00
118839,"Edens Columbia",0,"1221 Main St Suite 1000, Columbia SC",Columbia,,SC,,"Jacob Withers",2022-02-17T15:49:02+00:00
118827,"CBRE Columbia",0,"1333 Main St",Columbia,"Richland County",SC,29201,"Jacob Withers",2022-02-17T15:12:08+00:00
118824,"Columbia Property Management",0,"2712 Middleburg Dr",Columbia,"Richland County",SC,29204,"Jacob Withers",2022-02-17T14:58:01+00:00
36312,"Mazda of Gastonia",1,"4821 Wilkinson Blvd",Gastonia,"Gaston County",NC,28056,"John Hedrick",2022-02-16T19:43:14+00:00
117638,"Michael Miles",1,"17206 Lancaster Hwy",Charlotte,"Mecklenburg County",NC,28277,"Dan Davis",2022-02-16T13:13:42+00:00
24069,"Genflex Roofing Systems",9,"250 W. 96th Street",Indianapolis,"Hamilton County",IN,46260,,2022-02-15T18:41:21+00:00
23845,"Camden Properties",2,"1011 West 2nd Avenue",Gastonia,"Gaston County",NC,28052,"Jacob Withers",2022-02-14T13:36:46+00:00
118524,"Camp Construction Services",1,"601 Eagleton Downs Dr",Pineville,"Mecklenburg County",NC,28134,,2022-02-10T20:48:22+00:00
86359,ADESA,1,"11600 Fruehauf Dr",Charlotte,,"North Carolina",28273,"Brandon Runyan",2022-02-09T21:24:55+00:00
118264,"Darnel Incorporated",1,"1809 Airport Rd",Monroe,"Union County",NC,28110,"Brandon Runyan",2022-02-08T13:00:41+00:00
59572,"Zenith Building group",5,"4109 Stuart Andrew Blvd",Charlotte,"Mecklenburg County",NC,28217,,2022-02-08T12:55:56+00:00
117632,"Orion Communications",1,"704 Mammoth Oaks Dr",Concord,"Cabarrus County",NC,28025,"Jacob Withers",2022-02-07T20:06:59+00:00
24120,"Holden Properties",1,"724 Montana Drive",Charlotte,"Mecklenburg County",NC,28216,"John Hedrick",2022-02-04T15:16:30+00:00
24552,"Union Oral Surgery Properties",1,"1851 Wellness Boulevard",Monroe,"Union County",NC,28110,,2022-02-04T12:07:10+00:00
117862,"Advanced Digital Textiles",1,Textiles,Monroe,"Union County",NC,28110,"Mike Kennedy",2022-02-02T15:43:25+00:00
113545,"Piedmont Fastener Co.",1,"Fastener Co.",Troutman,"Iredell County",NC,28166,"Mike Kennedy",2022-02-02T15:34:56+00:00
117836,"Academy Sports and Outdoor Store #145",1,"8675 Concord Mills Boulevard",Concord,"Cabarrus County",NC,28027,"Rich Kryhoski",2022-02-02T11:45:53+00:00
73811,"Rhom Paint and Construction",1,charlotte,,,,,"Rich Kryhoski",2022-02-01T14:54:58+00:00
24223,"Lombardo Joe",2,"1501 Industrial Drive",Matthews,"Mecklenburg County",NC,28105,,2022-02-01T11:59:47+00:00
72963,"EQT Exeter",5,"5960 Fairview Rd",Charlotte,"Mecklenburg County",NC,28210,"Rich Kryhoski",2022-01-31T16:30:47+00:00
24271,"Momentum Construction",3,"610 Minuet Lane",Charlotte,"Mecklenburg County",NC,28217,"John Hedrick (FCS)",2022-01-29T13:28:09+00:00
86272,"Lim Tec",1,"312 S Chestnut St",Gastonia,"Gaston County",NC,28054,"Mike Kennedy",2022-01-26T13:26:35+00:00
70157,"Liles Construction Ltd",1,"325 McGill Ave NW #120",Concord,"Cabarrus County",NC,28027,"Rich Kryhoski",2022-01-21T15:20:06+00:00
24204,"Lawrence Shaw",3,"4101 Saint Timms Court",Charlotte,"Mecklenburg County",NC,28226,"Dan Davis",2022-01-21T11:31:19+00:00
112883,"Jeremiah Webster Residence",1,"1011 Rosecliff Dr",Waxhaw,"Union County",NC,28173,"Dan Davis",2022-01-20T18:31:01+00:00
23982,"Doerre Construction",1,"2459 Wilkinson Boulevard. Ste #210",Charlotte,"Mecklenburg County",NC,28208,"Jacob Withers",2022-01-20T15:07:04+00:00
24221,"Logic Manufacturing Inc",1,"4009 Fawnbrooke Drive","Indian Trail","Union County",NC,28079,"Mike Kennedy",2022-01-19T23:50:08+00:00
24439,"SCP - MF Asheboro, LLC",3,"PO Box 8185","Virginia Beach",,VA,23450,,2022-01-19T23:41:34+00:00
86337,"First Freewill Baptist Church",1,"2316 Union Rd",Gastonia,"Gaston County",NC,28054,"Mike Kennedy",2022-01-19T19:28:54+00:00
22465,"RKW Residential",0,"6100 Fairview Rd",Charlotte,"Mecklenburg County",NC,28210,"Jacob Withers",2022-01-19T13:12:50+00:00
112988,"Centro Inc.",0,"2725 Kelly Rd",Charlotte,"Mecklenburg County",NC,28216,"Jacob Withers",2022-01-19T12:59:22+00:00
112987,"DAE Systems",0,"2421 Bga Dr",Claremont,"Catawba County",NC,28610,"Jacob Withers",2022-01-19T12:57:17+00:00
100605,"Tony Perez",1,"621 Woodruff Pl",Charlotte,"Mecklenburg County",NC,28208,"John Hedrick",2022-01-18T21:27:44+00:00
69500,"PC Construction Company",2,"193 Tilley Dr","South Burlington","Chittenden County",VT,05403,"Dan Davis",2022-01-18T15:50:35+00:00
112906,"Stratford Development LLC",1,"PO Box 114",McAdenville,,"North Carolina",28101,,2022-01-18T15:43:33+00:00
106888,"Border Concepts, Inc",1,"115 Lexington Pkwy",Lexington,"Davidson County",NC,27295,"Mike Kennedy",2022-01-18T13:38:30+00:00
24063,"Garmon & Company",1,"2120 Gateway Boulevard",Charlotte,"Mecklenburg County",NC,28208,"Mike Kennedy",2022-01-18T13:31:44+00:00
22400,"Capstone Multi-Family Group",0,"257 W Main Ave",Gastonia,"Gaston County",NC,28052,"Jacob Withers",2022-01-18T12:39:39+00:00
24432,Schaeffler,0,"308 State Road S-46-48","Fort Mill","York County",SC,29715,"Jacob Withers",2022-01-18T12:23:24+00:00
